id,text,﻿id,label
222,"[P]a achei algumais tintas e resolvi pimlar as pared do
quarto Eu pintei algums animais na parede e minha mãi
gosto da minha pintura.
no outro dia chamei minha amiga
para fazer mais pinturas no quarto
Fizemos uma grande bagunca, ficou
roupas e tintas es palhado por tado o
quanto.
Quando mamãe viu aquela
bagunca ficou uma fera e fez
a gen te linpar tudo.",8985,Competência 1 - nível 3#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
223,"[T] A Parede
eu entrei no meu quarto no meu [x] encima dele tinha Porte de tinta então as paguei e resolvi
desenhar alguns animais na Parede quando terminei minha mãe me chamou Para Almoçar então
Fui comer quando terminei de Almoçar Fui Pro meu quarto quando cheguei lá, não tinha nenhuma
[x] Pintura e minhas roupas espalhadas no chão então resolvi arrumar as Roupas
na Gaveta quando terminei estava de noite então Fui Jantar quando termineide Jantar
Fui dormir passei a noite inteira dormindo Acordei era 11:30 Falei eita minha mãe Vai 
Brigar comigo então Fui na sala da minha casa Para Ver
se minha mãe estava lá e Ela não estava lá então Fui escovar meus dentes
Terminei de escovar ai então Fui comer Ja que minha mãe estava no trabalho
quando terminei de comer Fui tomar banho ai terminei o banho e Fui me trocar
minha Parede estava toda Pintada oque sera que aconteceu?...",8986,Competência 1 - nível 3#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2#Competência 4 - nível 3
224,"[T] Tintas coloridas
[P] Eu estava no meu quarto quando encontrei várias tíntas
coloridas decidir pinta as paredes do meu quarto maís nao dava
para eu pinta so ai decidir chama o vinícíus para mim ajudar
quando ele chegou eu estava preparando as tintas para pinta as [X].
paredes ai do nada as tintas coloridas dezapareceram decidimos
[X] procurar mais não achamos sem as tintas não haverá mais
pintura resovemos fazer uma merenda depois da merenda nos voltamos-
a procura as tintas coloridas de novo [X] e proucuramos
e ate que nos achamos nos decidimos pinta umas [x] que eram sem 
detales e nos pintamos e pintamos depois chamamos a Gabi o wallace
a Sara a Débora a Heloisa o Antônio o Junior o Wanderson e o 
Gustavo o pedro a Ávila o Lucas daniel e a quemile era muita gente
mais muita tinta tá bem fizemos varias coisas com as tintas colorida
pintamos as roupa sem detales pintamos tá bem as paredes do meu [X]
quarto fizemos muitas coisas com as tintas coloridas depois da
bagunça que nos fizemos nos arrumamos a casa depois disso
cada um foi para [?] casas e fim [S] calma ainda não aveu  fim não
depois que quasse tatos foram para suas casa Vinicius Gabi Sara e [X]
Wallace ficaram ate umas horas nos brincamos muito ainda fizemos
muitas coisas nos fizemos varias pinturas com as tintas coloridas
agora sim fiim não era para ave um fim né",8987,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 2#Competência 4 - nível 3
228,"Boa tarde [?] 
[T] LATA DE TINTA",8996,
229,"[T] A pintura magica
Eu encontrei varias tinta na minha cama e eu
resolvi fazer varias coisas pra mim pode pintar
um dia eu e minha amiga Maria Eduarda resolveram
fazer uma casa na pintura algumas pinturas eu
fui pra caça mais pinturas casa dela e nos fomos
pintar mais é nos fomos compra mais tinta para
pintar e fomos pintar um dia ja era tarde e nos fomos
ate a casa dela tava escurecendo nos continoou
pintando muito a pintura e depois nos fomos fazer
mais tintas para a pintura dormi e no dia seginte eu
fui ir chamar a maria Eduarda pra ir brincar com migo
minha amiga e ela emcontrou varias outras tinta
colorida e bem bonita de cor vareada ela tirou cor 
muitas brilhantes varias coisas muito interesante e
legais ao dia dia da nossa vida e muito bom nos
fomos feliz para sempre",8997,Competência 1 - nível 2#Competência 2 - nível 3#Competência 3 - nível 2#Competência 4 - nível 2
230,"[T] O Homem das carvenais 
Uma vez E ncon trei umas tintas [?] 
E vir qui tinHa sumido tudo [?] depois 
tava tudo EspalHado pelas parede e lar-
tinHa um Homem das carvenas [X] 
tudo do meu quarto Eu peguei  é vir ele é
tirei ele do meu quarto porque ele tava 
acaBando com meu quarto. Eu é meu amigo 
Walaa ele tava com muito medo 
mas tentamos tira Ele do quarto mais 
O Homem das carvena suBiu em cima 
do guarda roupa é tancou tinta em nois 
E nois saimos da casa Fomos cHama alguem 
Pra ajuda nois e apareceu minHa prima 
é ajudou nois e o nome dela é clara 
ajudou nois á tira o Homem das carvenas
Ele saiu é Foi EmBora é na noite 
Escuteie um Barulho e era ele 
Ele tava tentando [X] pega as [X] 
tintas que tinHa Eu Estavadormindo
porque Estava muito tarde ai me acordei 
ele ja tinHa pegado e desenHo uma coisa 
que me impresonei  que ele tinHa desenHado 
ai minha mãe apareceu e tamBem se impresono 
com a pintura dele e com oque ele tinHa desenHado é ela não Brigo comigo 
e nem com ele ela gosta e ele tinHa desenHado um mulHe das carvena 
pois minHa mãe disse essa pode ser a pesso que ele ama [?] mae dele 
Ela tira ele da nossa casa e seguiu ele é ele Entro em uma Floresta 
é lar tava as mulHer das carvena ela tratava ele mae 
Ele não tinHa visto nois é nois Foi EmBora comemos dormimos 
e na quela manHa ele apareceu triste e pegou tintas e [X] 
uma Floresta com animais",8999,Competência 1 - nível 2#Competência 2 - nível 3#Competência 3 - nível 3#Competência 4 - nível 2
231,"O passeio de Mariana
Um certo dia Mariana foi passar suas férias da escola
na casa de sua tia. Chegando lá, sua tia levou mariana
pra conhecer o quarto onde ela ficaria hospedada, ela amou o
quarto e foi logo desarrumar as malas e colocando as roupas
no armário. quando ela ainda estava colocando a roupas no 
armario [?] uns potes de tintas na mesma hora ele teve
uma idéia. Então foi logo fazendo pinturas no quarto, ela
desenhou muitas borboletas e parecia que as borboletas
estavam criando vidas. Mas sua tia apareceu no quarto e para
sua surpresa ao olhar para as paredes as borboletas tinham
desaparecido.",9005,Competência 1 - nível 5#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 5
232,"[T]uma menina muito
esperta
Então resouv envestigar
e achei uma lata de tinta
no guintau corre para 
o meu quarto e [?] das
gavetas estava arrumada
botei a mão na parede que
ainda estava molhada
de tinta pensei comigo não vou
conseguir esse misterio sozinho e 
chamei a luisa pra [X] mae
ajudar chamei ela e corremos
pra minha mae e perguntamos
aque tinha acontesido minha
mãe disse Eu resouvi arrumar
as sua gaveta mas mao sei ague
aconteseu com a parede espera
o seu pai chegar [X] nos
[X] envestigavamos a sena
do crime ele [X] e disse [X]
foi ele, mais [X] [X} resouvido",9007,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
233,"[T] Eu quero viaja
Eu gosto di viajan emuito legal eu quero ipara Rio De Janeiro
eu tambem quero para basilia la e muito Bom eu numca fui mas
meu pai ja foi la iquando ele chegou [?] disi qui foi Bom poriso eu quero
iprala tambem e para rio de janeiro pra praia la e sera qui a rossa
e bom ta[X] bem por que muitas pessoas morala mais sera qui e 
legal in Que eu quero para la mora com minha irman fica Com ela
la para sempre mora la ni Brasilia ou então ni rio Di Janeiro
porque la e muito legal eu tambem quero ipara pecuaria
um Dia eu fui para pecuaria ieu não tinha ingreso mas u homem
qui ficava olhando agenti eli Dechou a genti Brinca nela 
na barca gigante faz bastanti medo iquando eu Desi da barca
eu fiquei tonta bastanti tonta qui nem comsequi remove os
meus pes porque eu tava tonta Dimais aitambem eu quiria
tambem queria Brinca na monga porque eu acho qui e legal
porque eu acho qui elegal por que muita genti [X]afoi nela eu quero
itanbem",9009,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 1#Competência 4 - nível 1
234,"[T] a [?] linda
[P] Era uma vez uma menina que se chamava
Lais e ela achou [X] potes de tinta e [X]
Pintado quarto delas de zenhos de de animais [?]
ela gotou dois dezenhos de animais [?]
tava Pitando ai a mãe dela chamou Lais vem 
lacha estou indo ai ela foi, ai ela lachou ai quado
ela volto amenina viu que aPitura [?]
[?] ela falou mãe foi você que apago a [?]
minha Pitura mãe minha filha [?]
mais ai ela descubriu foi a mãe dela [?]
ficou muito brava com amãe [?] ai mãe
Pediu descuPa foram [?] o quartó
novamente [?] ela [?]
felizes e o quarto ficou lindo",9011,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
235,"[T] O ônibus da aventura
[P] Um dia Uma mulher arcordou
cedo para que pegase o ônibus na
frente de sua casa,
quando o ônibus chegou a subiu a la-
deira de areia, o
motorista saiu pra ver o que tinha a-
contecido com o ónibus que estava fu-
maçando:
[P] O motorista vio muitas pegadas
de sapatos de pessoas que estava
andando do outro Lado do ónibus
ele foi vê quem estava Lá viu um
homem esquesito.
[P] O homem mandou que todos
descessem pois ele ia ajeita o peneu",9015,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 3
236,"[T] O dia na praça
[P] [?] [?] [?] Ana , Alice , Emanuelly, Ewelly [?]
[?] Beatriz, Marry e a Tays fomos passea na
praça o dia tava perfeto tomamos sorvete a gente
tava bem feliz ai chegou o nossos amigos Nicolas,
Ezequiel, Gustavo , Lucas , Lionel , Yuri, Marco , Bruno
e João Vitor e o [?] [?] o passeo ficou mais
legal comemos varias coisas era muito bom [?] mais 
amigos chegando e mais legal foi ficando e a praça
já se enchendo de pessoas todos nois ficamos vendo
os passaros e as borboletas ai a Emanuelly Cristina 
chega e ela não gosta da Tays ai elas [?] briga
mais outras meninas falarão ' bora para o dia ta lindo
se vocês brigarem vai estragar tudo "" as meninas se 
[?] e não brigarão e todo mundo se resouverâo 
as pessoas tava muito feliz mais o dia ficou
dubrado e começou a chuve e todos foram pra dibaixo
de uma casinha e a Tay falou ""a chuva ta muito 
forte e não vai cabe nigem"" e começou a venta 
muito e algumas pessoas que tinhão carro ou moto
tinhão ido pra casa mais mais como nois não tinha
vindo de carro mais tinha que espera a chuva 
para mais a chuva so pinhorava mais algumas
pessoas [?] carona mais não dava de todos 
ir algums ficava com raiva por que tavão se
manhando e a chuva tava mais forle e começou
a venta muito e ate que uma hora a chuva
para mais mais ainda tava chuviscando 
mais o chuvisco [?] tempo ficou dubrado
e eles comesaram a [?] mais nâo tava 
como antes .",9018,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 2
237,"[T] Observe a imagem e leia o texto abaixo
eu encontrei en cima do armário 
alguns potes então, resolvi
pintar nas parede do meu e quarto
alguns animais tempo, quando voltei n
quarto, não estava mais nenhuma pintura",9020,
238,"[T] O caderno da morte[S]
Eu e uma amiga encontramos um caderno achamos
meio estranho mas não ligamos, nós levamos o caderno para
minha casa e nele estava [x] algumas regras, nós
acabandos porgue não acreditamos no gue estava escrito,
porgue nele estava escrito gue cujo nome escrito a pessoa gue
tem este nome vi morrer mas você tengue estar com a [x]
rosto dessa pessoa em mente poguese não estiver
com o rosto da pessoa em mente todos com este nome vão mor
rer então Para ver se era verdade eu escrevi o nome de um 
ladrão gue estava aparecendo na televisão guarenta segun
dos depois o ladrão morreu de infarto achamos [x]
coincidência mas donada vimos um nostro que era
um chinigame chamado Liuk a [x][x] ficou
muito assustada e acabou desmaianda e eu escanda
losa como sempre comecei a gritar de medo depois
de um tempo, ele[x] nos explicou tudo e nos acabamos natan-
do o ladrão ficamos assustados e renomeamos para
outra pessoa.",9025,Competência 1 - nível 2#Competência 2 - nível 1#Competência 4 - nível 2
239,"[T] O sitio dos meus lios e a minha 
[P] Era uma vez que eu e a minha famílha, formos a imanaus
a cidade que nasci.
A guente foi de van áte belem 3 horas de van e anoiteceu no porto.
Em 5 dias tepois de navio estavamos em amazonia de noite a gente
foi de taxi ate o sitio.
Quanto eu e a minha familha saimos da cidade e fiqueredo
durou áte 1:00 da manha de 107k áte pra casa dos meus tios
o nome da minha tia e cheila e o nome do meu tio é joão paulo.
E eles tinhan filhas a mais vilho e a mais novo.
O nome da mais velha e joara e o mais nova e juliana
A gente formos pra casa da titia de manha pasar [?] dia no
casa da titia
E no primeirp dia em casa eu passeia mau por causa das
navio.
Cinco dias tepois passando mau eu de torte Joara me chamou 
pra brenca com ela e o juliana e quase de noite a 
minha mãe chamava pra ir pra casa.
3 meses tepois nos formos pro para formos por casa da
vovó e do vovô e fornes pro minha casa que nos vive
mos antes.
2 anos tepois  eu estou no 5º ano com os novos amigos [?] eu 
 ea minha familha vivemos feliz.",9026,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 3
240,"[T] A menina que encontrou tintas 
[P] Certo dia uma menina encontrou vários potes 
de tinta em cima do armário, decidiu pintar
as paredes do seu quarto desenhando a figura 
de varios animais. A menina foi beber ' agua 
quando voltou viu que os desenhos não estavam mais na parede. A mãe dela tinha apagado 
porque não podia riscar a parede. a menina 
ficou muito triste com a atitude da mãe,
A mãe foi na rua e comprou lápis de cor
[X] papel e tinta para a menina poder pintar
no seu caderno. Quando a mãe chegou em casa
entregau os presentes para a menina, ela ficou
muito feliz. O cachorro derrubou as tintas
na menina a [X] deu banho na me ni 
na para que ela pudesse finalmente pintar",9028,Competência 1 - nível 3#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 3
241,"[T] A menina que queria ser tudo
Era uma vez uma menina que queria ser tudo so que um dia a mãe disse que você não podia tudo que
ela quisseci mais ela visse [X] disse que que bu [X] pudia ser tudo ela disse que e so imaginar que acontese ela tinha
6 anos e passaram 15 anos e ela não desistia todos os dia faria [X] fazia curso de cada coisa não era tão dificil não não
mais deixava a cabeça de ficava confusa mais todos os [X] [X] dias então o pai e enpresario a mãe e modelo e o irmao
esta estudando para ser medico ela todo o dia era muito dificil ela tinha que estudar e arrumar a casa ela
conseguiu so falta um[X] [X] um pouco para ela conseguir todas os [X] as profisão e ela consegui o irmotambem
e todos tiveram familha e viveram felizes [X] [X] para sempre",9035,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 3
242,"[T] Muitos pontes de tinta 
erauma ves uma menina que gos tava de tinta ea mãe dela dechol os potes de tinta emcima 
do armario ates de colocar encima [X] ela dese filha voe decha os potes de tintaem 
sima doar mario ai dechol mais [X] macisa dela tei o montede armario ela não sabia 
cal era armario queta a tinta ai ela casol casol mais não achol mais ela em [?] sua mai 
dese prasua mãi que ia pra escola mais navedade ela tinta ai a mai dela de a tinta pra ela lai tava
perto ela [?] e deroboe toda a tinta nela ai ela dese mai core a qui mãi [?] tenta pega a tinta
em sima da mia reta nova la [?] porque vose [?] des cupa mai por que eu gosto de pinta
mais mai não de cha eu pin ta poroso [X] quel em ganei mai mais filha eso pidir mais mai eu 
pedir mais osior desse mae que [X] pra escola eu em tai voe colpra mas tabol mãi iai 
a mai dela vio e dese que lindo pintado bei queta desse que gosta muito de pinta ai ela anos 
fica pentado lai a filha teminoe e foi tama banho lai ela teminoe ifoi chanta lai quando 
ela foi pramesa lai a mai dela goto filha das tinta gostei mai pai a [X] filha que dia 
vose vai mida as mias tintas nova em nas sei filha ai a menina foi dormi e quando 
[X] acordo teve uma sur presa era sel anivesario aiquando ela foi escova 
osdete a mai e um pai dela o pai dela dese parabes filha de anai [X] [?] 
mai ese filha mai posso tizoto uma casa meu anivesario pode ser de tinta [?] 
filha ta pai eufoi chamar bia. sofia biaca e mirele vivele calani e raeli.",9036,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 1
243,"[T] nauasomprada
eu encontrei en cina do arnária alguns 
potes com tinta então resolvi pintar na
parede do neu quarto alguns aninais
tenpo depois quando Voltei no quarto não
havia nais nenhuna pintura e as roupas
da gaveta estavan espalhadas pelo chão
[X] nauasonprada",9038,
244,"[T] Titulo
[T] A menina que tinha vontade de ser pintora
[P] Era uma vez uma menina que tinha ensima de
seu armário varios potinhos de tinta guardado um d_
ia ela resovel fazer uma pintura em seu quarto ela peg_
ou suas tintas e foi pra seu quarto entrou no seu quarto
sentou na sua cama pegou seus potinhos e seu pincel co_
meçou a desenhar varios animais quando ela termi_
nou de dezenhar foi na cosinha bebe água ela voltou pra 
seu quarto e viu que seu irmão entrou la e bagunçou
suas coisas ela ficou brava muito com ele e depoi_
s começou a fazer dinovo e ficou de olho ele chegou
e bagunçou dinovo ela viu tudo e foi contar a mãe
a mãe dela pegou ele e Botou de castigo e ela f oi fazer
tudo denovo e a mãe dela disse que se ele fissese den_
ovo ele ia pegar castigo dobrado ele não fez mais
aquilo eles ficaram muito felises",9039,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
245,"[T] Maria e suas
[T]obras com tintas
Um belo dia Maria decidiu que ia pintar
seu quarto bem colorida. Maria foi no mercado
e comprou todas as cores possiveis de tinta,
quando chegou em casa começou a pinta seu
quarto bem colorido. Dai em diante ela percebeu
que amava pintar e que ia seguir a carrera
de pintora.
Dai em diante ela começou a pintar quadros
e até obras primas. Esta lá Maria pintando
um quadro quando ouviu bater na porta.
Quando Maria abriu a porta era uma atriz
mais famosa da cidade que se chamava Nana,
ela queria que Maria pintasse um quadro
bem colorido e com bastante cor e vida.
E lá estava Maria pintando o quadro de
Nana Quando sem querer ela derramou
tinta laranja no quadro. Maria ficou muito
triste pois tinha demorado muito para fazer
o quadro ai Maria pensou ela disse que
queria um quadro bem colorido. Ai Maria
misturou todas as tinta e fez um quadro
lindo. Nana amou o quadro.
Maria ficou reconhecida na cidade.
Só de ela pensar que tudo isso
começou com uma brincadeira!",9041,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 3#Competência 4 - nível 4
246,"[T] a istoria da menins
eu vi um caco meu cachoro chegou e ispanta
o caco o caco coreu para [?] nato e cumiu
ele nuca mais voutou eu rezovi pinta o meu 
quato de e faze animais quado chezi 
no meu quato e tive cum chuta meu quata 
tava reverado e  qenci que pasa um
Furaca itou arumei tudo e pintei 
dinovo o pintura denovo",9044,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
247,"eu [X] em cima do armário alguns potes com tinta. então, [X] pintr na [X] da [?] quarta",9049,
248,"[T] Brincando na Praia
[P] Um dia ensolarado.
eu [?] na praia junto com o meu pai . 
—meu Pai Disse: Vamos centar na quele Banco.
—  eu disse: [?] mas antes Vamos comprar sorvete.
— meu Paí Disse: Tá. dai fomos chutar bola
— eu Disse: eu sou o goleiro e Vocé  chuta tabom.
dai começamos a chutar . Meu Pai Disse: Chega Já Estou
cansado Vamos para casa. Chegamos em casa la minha 
Vó esta na minha casa fazendo Bolo com a minha
Mãe Dai fui tomar Banho Para Jantar . dai fui
tomar Banho quando Estava Tomando , Meu Pai disse: anda
eu quero tomar Banho. dai terminei de tomar Banho e fui
Jantar. [X] [X] comi mas eu queria Brincar mais dai
Chamei minha mãe . minha mãe falou: taVamos
eu falei: Vamos Brincar de Esconde - Esconde. depois.
minha mãe falo: Vamos Parar Já chega Vamos 
dormir.",9050,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 3
249,"Milene tinha guardado tintas encima de seu guarda roupa e
tinha se esquecido e quando foi olhar seu guarda roupa 
Estava lá e resouveu pintar sua parede de animais com suas
tintas e teve que ir no mercado Milene foi junto com
sua mãe e quando voltou não tinha desenho nenhum e
suas roupas jogadas portodo lugar em sua casa tinha na sala
banheiro,cozinha e foidescobrir oque era quando olhou
para rua e viu um [X] elefante bebee se assustou e
penssou meu desenho era igual a esse elefante sera que
meus fiumes eram verdade? Perguntou milene e deu um
pulo dacama e disse ufa! Era só um [X]",9051,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 2#Competência 4 - nível 3
250,"[T] A menina artista
[P] Eera uma vez uma bequena menina menina estava brinclado
com suas amigas ana, sabinha e clara fernanda disse
que ia tomar agúa e Jájá voltava ela touma a agúa e volta
as amigas diserão que ião pegar brinqueddo e ja voltava
depois de muito tempo mais ou menos vinte minutos
elas voltarão com varios brinquedos ela foi ajuta e
depois de muito tenpo Já era treis e meia as
meninas entrarãom para aumoçar e depois atistirão
u[X]m fílme e forám dormir no dia Seguite elas
tomaram cafe da manha e a tarde a as uma e 
meia forão lançar e coprarão coxinha, pastel e
cassoro quente e depois forão ao parque e lá tinha
escorego, belançi emtre outros eles brincarão muito
e a noite elas aomuçaram e depois as
meninas foram para casa e fernanda ficou sosinha
ela foi ao quarto e em cima do guarda ropa ela vio
varias tinta e pegou uma cadeira Subil e pegoi A
tinta e tinha varia cores vermelho, azul, rosa,
amarelo e laranja Na pegol uma bolha e um pincel
comesol A pinTa cluando teminou de pinta fernanda
foi pinTa o gurda roupa e Fez ti amo mmãe e com
um coração e depois pintol A casa toda fim !!!",9054,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 2
251,"[T]as lindas tintas brilhantes
[P]Finalmente chequei em casa e junto com minha amiga Para fazermos o
trabalho da escola So que eu achei lindas tintas e Então eu chamei a minha
amiga Para fazermos lindos dezenhos as cores das tintas era lindas tinha
toda cor azul, Rosa, verde, amarelo, vermelho, branco, Preto, Roxo, mas a mais
linda é a tinta com a cor colorida gue têm todas a cores juntas até agora tava
Tudo bem quando nós terminamos de fazer o trabalho da escola tinha algo
Muito estranho todos os dezenhos tinhão Sumido as cores também foi então
gue eu e minha amiga Vimos gue as cores dezenhos era mágico pessamós gue
estávamos vendo coisa foi nesse momento que as tintas falou com agente meus
Pais chegaram foi então que as tintas dezenhos voltarão Para seu lugar deveriãm
está estava tudo limpo então a cor de tinta colorido que éra mais bonita falou
com migo e disse que todas as tintas eram mágica Nesse caso eu
entendi porgue as tintas brilhavam tanto foi então gue elas começarão a
brilhar Muito nó entanto gue as cores precisacam
De Mais tintas para elas continuarem a ser mágica mas
[x] única gue não precisa-de mais cor é a tinta colorida
foi então gue eu resouvi pergunta porgue ela era a unica gue não Precisa de Mais
tinta ela respondeu gue ela é tinta mais mágica
e gue foi ela gue deu a magia para as
outras tintas ela disse gue fez isso porgue se sentiu muito
sozinha e assim ela não se sente mais sozinha.
foi então que aparecerão outra tintas mágicas
ingual aela e ela a tinta mais mágica não se sentiu
Mais estranha gue ela disse gue se sentia
Muito estrnha Mesmo porgue ela disse gue as outras
tintas gue a tinta colorida se achava Muito
Porgue ela nunca precisou de Mais tinta
só  anassim gue ela disse
gue não se sentia Mais [x] estranha.",9056,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 2#Competência 4 - nível 3
252,NULL,9057,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
253,"[T]os animais sairan da parede
eu acHe n muitos potes de tinta pintei
as paredes ate o cHão do meu duarto Fis
us animais na parede Fui BeBer aGua duan do
voltei os animais da pare de tava no cHão
rasgandos minHas [X] novas eu Gritei mae e
minHa mae veio correndo duando elas vil minhas
roupas rasga das eLa des maiou duando depois
de um tempo eLa acordou mas duando meu pai
cHegou ele Lin pou todo meu duartto

e e Le mato u todos os BicHos e meu duarto
Ficou linpo de novo.",9058,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
254,"[T] A menina que gosta da natureza

Era uma vez uma menina que gosta muito da natureza
Ela Se chama Luziran é uma Belo dia Luziran é Sua
Família Ela foi Fazer uma trilha é Ela viu um galho é 
Sentou nu galho é viu um passaro é pousso nela
Ela nunca tinha visto Esse passaro Ele era Lindo
quando ela ia pegar ele Sua mãe chamou para conti-
nua é ela Seguiu em Frente é no outro dia
Luziran volto lá e o passaro estava lá 
Esperando Ela lá para Brinca Luziran ia lá todo
dia e um dia o passaro mostrou",9061,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
255,"[T] A menina
[P]Era uma vez uma menina que se 
Chamava julia.
[P] Ela tava no seu quarto e resolveu pentar
[?] parede do quarto e pintar todos anemaes
ela pentar gatos,  cachorros, papagai [?], piriquito
e ela pentar Augumas preseza e Boneca
Ela pintar com a cor marron, amarelo,
e Ae ela Arrumoo seu quarda roupa
porque estava Muito Bagusado con
juda da menha Mãe.
[P] hoje esto felez porque Meu [?] A gora
esta lindo antes era feio Estou feliz",9062,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
256,"[T] PEDI ANTES DE FAZE
EU ENCONTREI EM CIMA DO ARMARIO ALGUN
POTES COM TINTA ENTÃO RESOLVI PINTA
NA PAREDE DO MEU QAURTO.
ALGUNS ANIMAIS DEU UM TEM PO E DE 
QUENDO VOLTEI NO QUARTO NÃO HAVIA MAIS
NENHUMA PINTURA  E AS ROUPAS DA GAVET
ESTAVÃO ESPALHADAS PELO CHÃO AI FUI
FALA CA MINHA MÃE [X] FALO QUI PENSO
QUE ERA MEU IRMÃO QUE TINHA PINTADO
ENTÃO ELA LINPO MEU QUARTO QUANOO
ELA SAIU [X] EU NA FICA BRAVO
COM ELA EU FALEI QUI EU ARUMO
O QUARTO TAMBEM AGENTE PODE
PINTA [X] AGENTE ATE CHEMOU OM
IRMÃO PARA PINTA CA GENTE BEM EU
PRENDI QUETINHA QUE PIDI PARA
MINHA MÃE PARA ELA [X] COM FUN
EU E MINHA MÃE NÃO PINTATUDO DINO",9065,Competência 1 - nível 2#Competência 2 - nível 2#Competência 2 - nível 5#Competência 4 - nível 2
